text,label
"Hezkuntza, Zientzia eta Kulturarako Nazio Batuen Erakundea edo UNESCO (ingelesez: United Nations Educational, Scientific and Cultural Organization) hezkuntza, zientzia eta kulturarako Nazio Batuen erakundea da.
1945eko azaroaren 16an sortu zuten Londresen. Munduko herrialde behartsuetan ikastetxeak egiten laguntzen du, baita liburuak argitaratu eta literatura eta hizkuntza gutxituak sustatu ere. Egungo presidentea Audrey Azoulay frantziarra da.
UNESCOren helburua bakea eta segurtasuna da lortzea hezkuntza, zientzia eta kulturaren bidez. Esan bezala, erakundeak herrien garapena lortu nahi du baliabide natural eta kulturaren bidez. Munduko herriak modernizatu eta aurreratzea haren xedea da, baina kulturaren aniztasuna eta nortasuna galdu gabe. Erakundeak lan handia egiten du herriak alfabetatzen: hartarako, eskolak eraikitzen ditu, baita irakasleak trebatu ere.
UNESCOren helburu nagusiak, laburbilduta, hauek dira:

Denentzat, kalitateko hezkuntza lortzea eta etengabeko ikasketa.
Zientzia bultzatzea, garapen iraunkorra lortzeko.
Gizarte- eta etika- erronka berriei aurre egitea.
Kultura askotarikoa, bakea eta elkarrizketa sustatzea.
Komunikazioa eta informazioa erabiltzea, herri-jakintza eraikitzeko.Lan handiena Afrikan egiten du.",wiki
"Urbanizazioa hirien kopurua, tamaina eta biztanleria handitzeko prozesu historikoa da. Prozesu horretan, biztanleak eta jarduera ekonomikoak hirietan kontzentratzen dira, eta, horren ondorioz, hirien kopuru eta tamaina ere handitu egiten dira.",txiki
"Urbanizazio edo hiritze-prozesua mundu osoan gertatzen ari den hirien hazkundea da.
Biztanleak arian-arian hiriguneetan eta hirietan bizitzen jartzeko prozesuari esaten zaio urbanizazioa. Gizakiaren historiak azken 200 urteetan ezagutu duen eta egun bizi duen prozesu garrantzitsuenetakoa da.
Prozesuak ez du geldialdirik izan; gainera, are garrantzitsuagoa da egun, mundu osora hedatu delako. Urbanizazioa dagoeneko ez da herrialde garatuenen kontua, zuzeneko eragina baitu mundu osoan.
Horrenbestez, gure bizitzaren esparru guztietan du eragina urbanizazioaren fenomenoak, eta esparru guztiak ukitzen ditu: ekonomia, kultura eta ingurumena, baliabide naturalak hirietan oker erabiltzen direnez, ingurumena hondatzeko arriskua gero eta handiagoa baita.",wiki
"Ustelkeria kargudun edo enplegaturen batek eduki dezakeen jokamolde txar bat da, eta, zehazkiago esanda, bere karguaz edo arduraz baliatzea zilegi ez den moduan aberasteko edo, diru truke edo bestelako abantaila baten truke, norbaiten mesedetan aritzeko. Ohiko adibide bat izaten da politikari batek norbaiti egindako mesede baten truke dirua jasotzea; edo enpresa pribatu batek dirua ordaintzea politikari bati enpresaren aldeko neurriren bat hartzeko bere aginpideaz baliatuz.
Baina ustelkeria ez da gertatzen politikan bakarrik; adibidez, ondasun publikoren bat lapurtzen duen funtzionarioak egiten duena ere ustelkeria da; edo norbaitek bere postuaz baliatzea senitarteko edo lagun bati edo beste pertsonaren bati erraztasunak emateko, lanpostu bat betetzerakoan.  
Beraz, ustelkerian beti dago zerbait erabakitzeko botere edo ahalmena duena; eta ustelkeria gertatzen da pertsona hori ahalmen horretaz aprobetxatzen denean zilegizkoa ez den helburu baterako. Horregatik, gehienbat, politikagintzan, Administrazioan edo enpresen munduen gertatzen dira ustelkeria-kasuak.
Ustelkeria delitua izaten da eta Legeak zigortu egiten du; baina askotan oso zaila izaten da delitua probatzea eta salaketa asko bertan behera geratzen dira, inor zigortu gabe.

Deutsch

Français",txiki
"Ustelkeria agintea, erabakitzeko ahalmena nahiz bestelako eskumenak dituen pertsona batek burutzen duen jardueraren desitxurapena da, pertsona horren jakinaren gainean, jardueraren arau legal nahiz moralak hautsiz eta etekin ekonomikoa, politikoa edo pertsonala eskuratuz. Adibide garbi bat, egindako mesede baten trukean beste baten eskutik dirua jasotzen duen politikaria da. Ustelkerian bi alderdi izaten dira: ustela edo bere eskumenen erabilera okerra egin duen pertsona eta usteltzailea edo mesedea jasotzen duen pertsona edo erakundea. Batzuetan, ordea, ustela bakarrik jarduten da, ondasun publikoak lapurtu egiten dituen funtzionarioaren kasuan, esaterako. 
Transparency International GKEak ustelkeria tasak neurtzen ditu eta, haren 2023ko txostenean adierazi denez, ustelkeriak gora egin du munduan, oro har. Espainiak eta haren administrazioak ustelkeria tasa handiak agertu dituzte, eta horiek okertu egin dira 2023an. Munduko estatuen ustelkeria rankinean, Espainiak 100etik 60ko puntuazioa eta 35. postua du Transparency International erakundearen arabera, non 1. postuak ia ustelkeriarik ez egotea esan nahi baitu. Kokatzen da Letonia eta Qatarren aitzinetik eta Botswana, Cabo Verde eta Saint Vincent eta Grenadinen gibeletik. Frantziak eta haren administrazioak, berriz, 72 puntu eskuratu dituzte 100etik, eta 21.a da munduko rankingean. Danimarka, Finlandia eta Zeelanda Berria dira lehenak rankingean, ustelkeria tasa txikienaz munduan, txosten beraren arabera (2023).",wiki
"Xenofobia atzerritarrak gorrotatzen edo haien aurka dauden pertsonen jarrera da. Pertsona xenofoboek gorroto edo ezinikusia diete jatorri etniko edo geografiko edo nazionalitate ezberdina daukaten pertsonei edo atzerritartzat hartzen diren pertsonei.
Xenofobia hitza grezieratik dator, xeno (“arrotz” edo “atzerritar”) eta fobia (“beldurra”) hitzetatik.
Jarrera xenofoboak aurreiritzietan (norbait ezagutu ere egin gabe berari buruz izaten diren iritzi edo usteetan) oinarrituta daude eta arrazakeriarekin oso lotuta daude. Arrazakeriak pertsonen arteko ezberdintasun fisikoei ematen die garrantzia; horregatik, pertsona bat arrazista izan daiteke bere herrialde bereko pertsonekin. Xenofobiaren kasuan, etsaitasuna edo diskriminazioa edozein pertsonarekin gertatu daiteke, haren ezaugarri fisikoak edo itxura edonolakoak izanik ere.
Jarrera xenofoboak hainbat diskurtso politikotan ere azaltzen dira. Kasu batzuetan, ordezkari eta alderdi politikoek atzerritarrak eta etorkinak erabiltzen dituzte aitzakia moduan, beren herrialdeak dituen arazoen errudunak direla leporatzeko.",txiki
"Xenofobia atzerritarrei, beste talde etnikoei edota kultura arrotzeko pertsonei mesfidantza, gorrotoa, arbuioa eta fobia eragiten duen aurreiritzi bat da. XX. mendearen amaiera aldera oldarkor agertu da, talde etnikoak elkarrekin bizi diren hainbat gizarte eta tokitan. Arrazismoa bezala, xenofobia norberarena ez den kultura ororen arbuioan eta baztertzean oinarritutako ideologia bat da. Segregazio kulturala aldarrikatzen du eta atzerritarrak eta immigranteak asimilazio soziokulturalaren bidez onartzen ditu soilik.
Xenofobia aurreiritzi historiko, linguistiko, erlijioso, kultural eta nazionaletan oinarritzen da, talde etniko ezberdinen erabateko eta nahitaezko banantzea justifikatzeko, norberaren identitatea ez galtzeko. Aurreiritzi hauek botere ekonomiko eta politikoarekin nahastuz gero, gehiengoaren xenofobiak atzerritar immigranteak arbuiatu eta baztertzen ditu, errekurtso existentzialetarako aurkari bezala ikusten baititu.
XX. mendeko amaierako krisi sozioekonomikoek ekintza xenofoboak ugaritu dituzte hainbat herrialdetan, pintada, pankarta, foileto, diskurtso eta kanpainetatik, eraso indibidual edota kolektibo, apropos eragindako dute, lintxamendu, hilketa eta garbiketa etnikoetaraino izan daitezkeenak.",wiki
"Yetia edo Elurretako Gizon Izugarria elezaharretako izaki bat da, ustez Himalaian bizi dena, elurrez estalitako eremuetan. Nahiz eta izaki hori ikusteko hainbat saiakera egin, inork ez du lortu Yetia aurkitzea edo benetan existitzen dela frogatzea. Elurretan aurkitutako oinatz bitxiak, ustez Elurretako Gizon Izugarriak egindakoak, hartzen arrastoak dira berez.
Yetiaren ohiko deskribapenen arabera, ilaje zuria eta gorputz argal eta gihartsua du, tximino baten antzera. Big Foot amerikarra eta Yetiari buruz kondairek diotena egia balitz, espezie berekoak edo antzeko espezieetakoak izan litezke. Kondairek diotenaren arabera, Yetia 2-3 metroko altuerara irits daiteke, baina Big Footak gehiago neurtu ohi du. Yetiak 100 eta 200 kg bitarteko pisua duela ere esan ohi da. 
2010ean, ehiztari batzuek ilerik gabeko lau hankako izaki bitxi bat aurkitu zuten eta Yeti bat zela pentsatu zuten. Izaki hori, ordea, katu txiki bat zen, gaixotasun batengatik ilea galdu zuena.

Deutsch

Français",txiki
"Yetia edo Elurretako Gizon Izugarria —zenbaitetan, ingelesezko abominable adjektiboari okerreko itzulpenaz, Elurretako Gizon Nardagarria izenaz aipatua— (nepaleraz: हिममानव, «mendiko gizona») Tibet eta Nepalgo mitologiako izakia da. Tximino handitzat hartzen da, bi metro luze omen baita eta gorila baten itxura baitu, eta oin oso handiak omen ditu. Gorputza ilez estalia du, aurpegia izan ezik.
Tibetar batzuek adierazi dute yetiak eraso egin diela. Tibetarrak ez diren hainbat alpinistak ere ikusi dutela diote, adibidez, Iñurrategi anaiek (Felix Iñurrategi eta Alberto Iñurrategi), eta gainera argazki bat atera omen zitzaion, baina flasha jarri gabe egin zenez, ez da ia-ia ezer ikusten. Ile apur batzuk ere aurkitu ziren, baina geroago egiaztatu zen ugaztun herbiboro batzuenak zirela.
Everesten mazelan monasterio budista batean oraindik kontserbatzen da yeti baten burutzat jotzen dutena, nahiz eta frogatu den ahuntz baten burua dela. Buruaren alboan eskaintzak uzten dituzte.
Ez dago egiazko dela frogatzerik.",wiki
"Zerga biztanle, familia edo enpresa bakoitzak Administrazioari zerbitzu publikoen gastuei aurre egiteko ordaindu behar dion dirua da. Diru hori udalera, aldundietara eta baita estatura ere joaten da. Diru hori ospitaleak, eskolak, igerileku estaliak eta bestelako eraikinak egiteko behar dute erakunde horiek, eta baita Administrazioko zerbitzu publikoetan lan egiten duten langileei ordaintzeko ere; adibidez, irakasle, mediku, erizain, polizia, suhiltzaile eta abarrei ordaintzeko. Beraz, funtsean biztanle guztiei mesede egiten dieten gastuetarako erabiltzen da zergetatik ateratzen den dirua; eta erakundeek zerbitzu publikoen gastuak ordaintzeko duten diru gehiena zergetatik dator.
Ordaintzen ditugun zergen truke, berez, ezin dugu zuzenean ezer eskatu; baina zerbitzu publikoak denok erabiltzen ditugu: eskolak, ospitaleak, errepideak, igerileku publikoak, zahar etxeak eta beste gauza asko. Horiek ez ditugu beti-beti erabiltzen, baina berdin-berdin ordaindu behar ditugu denon artean; beti egongo da jendea zerbitzu horiek noiz edo noiz erabili beharko dituena.
Bestalde, mundu guztiak ez du zerga kopuru berbera ordaintzen. Herrialde guztietan, legeetan zehazten da nork ordaindu behar duen zenbat zergetan. Zergen bidez zenbat ordaindu behar den kalkulatzeko, bakoitzak irabazten duen dirua hartzen da kontuan: diru asko irabazten baduzu, soldata txikia duen norbaitek baino zerga gehiago ordaindu beharko dituzu. Diru gutxi irabazten duen enpresa batek zerga gutxiago ordaindu behar ditu diru asko irabazten duen enpresak baino. Beraz, arau pila daude esaten dutenak nork zenbat ordaindu behar duen zergatan. Berez, urtero, helduek beren errenta aitorpena betetzen dute, ordaindu behar duten diru kopurua kalkulatu ahal izateko.
Zerga bereziak ere badaude. Ordaindu egiten dira, adibidez, auto bat edo beste edozein produktu erosten dugunean. Zerbait erosten dugun bakoitzean, prezioaren zati bat zergak dira; BEZa deitzen den zerga da.
Zergak antzinatik egon dira. Aspaldiko garaietan, adibidez, zerga edo bidesari bat ordaindu behar izaten zen halako zubi batzuk zeharkatu ahal izateko. Bestalde, nekazariek beren uztaren zati bat eman behar izaten zieten lurraren jabeei, askotan lurrak ez zirelako nekazarienak izaten, agintarienak, Elizarenak bat edo, baita ere, monasterio batenak baizik. Denborarekin, zerga hori uztarekin ordaindu beharrean, zergak diruarekin ordaintzen hasi ziren.

Français",txiki
"Zergak zergadunari egokitzen zaizkion tributu eta zamak dira, herritarrek nahitaez ordaindu beharko dituzten zenbatekoak, gastu publikoei erantzuteko. Zuzenekoak edo zeharkakoak izaten dira.
Zuzeneko zergak aurretik zerrenda arauemaileetan izendatuak izan direnek ordaintzen dituzte, ondasunezko edo errentazko eskuarteak dituztelako eta prezioetan bertan jasanarazteko egokierarik ez delako. Horrelakoak dira ondarekoak, errentakoak, oinordetzakoak, eta abar. Zeharkako zergak, berriz, zergapekoa identifikatu beharrik gabe ordaintzen dira, produktu bat erostean edo zerbitzu bat ordaintzean, besterik gabe Balio Erantsiaren gaineko Zerga edo BEZa, muga zergak... eta gero kontsumitzaileei jasanarazten zaizkie. Hartara, merkatariek eta fabrikatzaileek, de facto, estatuaren konturako zerga kobratzaile moduan jarduten dute.
Era askotako zergak daude: elkarteen gaineko zerga, enpresen mozkinak zamatzen dituena; oinordetzen eta dohaintzen gaineko zerga, heriotzagatiko edo jaraunspenezko oinordetzagatiko dohaintzak eta bizien arteko dohaintzak zamatzen dituena; ondarearen gaineko zerga, pertsona fisiko baten ondasunen multzoa zamatzen duena landa lurreko eta hiri lurreko sailak, balio higikorrak eta abar. Ezagunena eta nozituena Pertsona Fisikoen Errentaren gaineko Zerga da (PFEZ) langile guztiei lansaritik kentzen dietelako. Beraz, lansaripekoen errentak zergapetzen ditu. Historikoki, XVI. mendean, itsas zergak otura izendapenaz aipatzen dira Gipuzkoan.",wiki
"Zonbia asmatutako izaki bat da, zenbait sineskeriaren arabera, hildakoen artetik berpiztutako giza gorpu bat bezala deskribatu ohi dena. Zonbien gorputzak ustelduta egoten dira. Normalean ez dute hitz egiten eta poliki eta baldar ibiltzen dira, oinak arrastaka eramanez. Etengabe mugitzen dira eta jendeari eraso egin edo beldurra ematen diete. 
Izaki beldurgarriak dirudite, baina beste elezaharretako izakien modura, ez dira benetan existitzen. Dibertitzeko asmoz, jende asko mozorrotzen da zonbiz Halloweenen edo beste egun batzuetan.",txiki
"Zonbiak vudu-kulturan agertzen diren izaki batzuk dira, azti batek hildako bat magiaren bitartez berpiztean sortutakoak. Izaki hauek aztien esklaboak izango lirateke. Gaur egun, zonbi deitzen zaie hil ostean berpiztutako izaki guztiei.
Literaturan, bideo-jokoetan eta zineman asko aurki dezakegu zonbien presentzia.",wiki
"Zuzeneko demokrazian herritarrek hartzen dituzte erabaki politikoak, horretarako deitutako hauteskunde edo bozketetan.
Sistema demokratikoetan, herritarrak dira botere politikoa dutenak eta bi modutara erabil dezakete botere hori: zuzenean edo ordezkarien bitartez. Herritarrek botere politiko hori zuzenean erabiltzen dutenean, zuzeneko demokraziari buruz ari gara hizketan; aldiz, hauteskunde libreetan aukeratutako ordezkarien bitartez erabiltzen badute, ordezkaritzako demokrazia deitzen zaio. Azken honetan, erabaki politikoak ez dituzte herritarrek zuzenean hartzen, haiek aukeratutako ordezkariek (politikariek) baizik.
Herritarrek hiru mekanismo nagusi dituzte zuzeneko demokrazia erabiltzeko: plebiszituak, erreferendumak eta asanblada edo herritarren batzarrak. Mekanismo horietako batzuen bitartez, jendeak ordezkari politikoak aukeratzen ditu eta gizarte-bizitza arautzen duten legeak onartzen edo indargabetzen ditu.

Horretaz gain, zuzeneko demokrazia honako lau funtsezko zutabe edo gako hauetan oinarrituta dago:",txiki
"Zuzeneko demokrazia herritarrek berek, bitarteko ordezkaririk gabe, erabaki politikoak hartzen dituzten erregimen politikoa da. Erreferendumak, batzarrak eta herri galdeketak haren tresnetako batzuk dira. Atenasko demokrazia (K.a. VI. mendean) lehen demokrazia zuzena izan zen. Anarkismotik eta ezkerreko zenbait sektoretatik aldezten den demokrazia modua da.",wiki
"1929ko kraka (""Astearte Beltza"" ere deitua) oso gertaera historiko garrantzitsua izan zen, Depresio Handiaren hasiera izan zelako. Depresio Handia azken mendeetako krisi ekonomiko larrienetakoa izan zen. Gertaera hau ongi ulertzeko, beharrezkoa da garai hartako egoera ekonomiko eta soziala ezagutzea.",txiki
"1929ko kraka Ameriketako Estatu Batuetako (AEB) burtsaren historian balore-merkatuak izandako beherakadarik katastrofikoena izan zen; haren ondorioek izan zuten irismen globalak eta iraupen luzeak Depresio Handia deritzon krisialdia ekarri zuten.Kraxa ez zen egun bateko gertaera izan, horregatik, New Yorkeko Burtsa (New York Stock Exchange) kolapsatu zenean honako hiru erreferentzia egun hauek erabili ohi dira akzioen gainbehera deskribatzeko: Ostegun Beltza, Astelehen Beltza eta Astearte Beltza. Hasierako beherakada Ostegun Beltzean gertatu zen (1929ko urriaren 24a), baina Astelehen Beltzean eta Astearte Beltzean (1929ko urriaren 28a eta 29a) eman zen narridura katastrofikoak merkatuarekiko izua hedatu zuen, eta Amerikako Estatu Batuentzat aurrekaririk gabeko eta epe luzerako ondorioak ekarri zituen.
Herrialde industrializatu askoren gainbehera ekonomikoa ematen ari zenean, Ameriketako Estatu Batuetan kraxak Depresio Handia eragin zuen, eta aurrerantzean mugarri izango ziren finantza-erreformen eta merkatuen erregulazio berrien ezarketa ekarri zuen.
Merkatu-joera baikorrek eta ikaragarrizko finantza-irabaziek sortutako euforiak Ostegun Beltzean zapuztu ziren, New Yorkeko Burtsan, akzioen balioak beha jo zutenean. Ostegun Beltzean akzioen balioak behera egin bazuten ere, etengabeko beherakada izan zuten hilabete osoan zehar. Hiru eguneko epean, 100.000 langile estatubatuarrek lana galdu zuten.
Ostegun Beltzaren aurreko egunetan merkatua oso ezegonkorra zegoen, salmenta eskergak eta negoziazio-bolumen handiak prezioen igoeren eta errekuperazio zantzuekin tartekatzen baitziren.
Kraxaren ondoren, Dow Jones Industria Batezbesteko (DJIA) indizea ez zen 1930 urtera arte errekuperatu, baina errekuperazio hori eta gero, berriz ere egundoko atzerakada etorri zen. 1932ko uztailaren 8an jasan zuen DJIA indizeak 1800 urtetik orduantxe arteko mailarik baxuena. Eta 1929 urtea baino lehenagoko balioak ez zituen 1954 urtera arte berreskuratu.",wiki
"Abolizionismoa lege edo ohitura bat (esklabotza edo heriotza-zigorra bereziki) baliogabetzea eskatzen duen jarrera edo pentsaera da. Hasiera batean, hitz hau esklabotzaren aurkako mugimendua izendatzeko erabiltzen zen gehienbat.
XVIII. mendearen amaiera aldera, esklabotzaren aurka zeudenek hura desagerrarazteko mugimendu bat hasi zuten. Mugimendu abolizionista deitu zitzaion horri. Mugimendu horren partaideak abolizionistak ziren.",txiki
